"year" "country" "new.onset" "warl" "gdpenl" "lpopl1" "lmtnest" "ncontig" "Oil" "nwstate" "instab" "polity2l" "ethfrac" "relfrac"
"5184" 1966 "KUWAIT" 0 0 46.535  6.159095 0.00000000 0 1 0 0  -9 0.184686184 0.61500001
"5185" 1967 "KUWAIT" 0 0 46.888  6.253829 0.00000000 0 1 0 0  -9 0.184686184 0.61500001
"5186" 1968 "KUWAIT" 0 0 43.437  6.349139 0.00000000 0 1 0 0  -9 0.184686184 0.61500001
"5187" 1969 "KUWAIT" 0 0 43.366  6.444131 0.00000000 0 1 0 0  -9 0.184686184 0.61500001
"5188" 1970 "KUWAIT" 0 0 41.021  6.530878 0.00000000 0 1 0 0  -9 0.184686184 0.61500001
"5189" 1971 "KUWAIT" 0 0 39.269  6.612041 0.00000000 0 1 0 0  -9 0.184686184 0.61500001
"5190" 1972 "KUWAIT" 0 0 39.523  6.679599 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5191" 1973 "KUWAIT" 0 0 38.871  6.739336 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5192" 1974 "KUWAIT" 0 0 34.982  6.795706 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5193" 1975 "KUWAIT" 0 0 29.865  6.853299 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5194" 1976 "KUWAIT" 0 0 25.833  6.914731 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5195" 1977 "KUWAIT" 0 0 26.451  6.978214 0.00000000 0 1 0 0 -10 0.184686184 0.61500001
"5196" 1978 "KUWAIT" 0 0 24.791  7.042286 0.00000000 0 1 0 0 -10 0.184686184 0.61500001
"5197" 1979 "KUWAIT" 0 0 24.984  7.104965 0.00000000 0 1 0 0 -10 0.184686184 0.61500001
"5198" 1980 "KUWAIT" 0 0 26.755  7.167038 0.00000000 0 1 0 0 -10 0.184686184 0.61500001
"5199" 1981 "KUWAIT" 0 0 20.018  7.226209 0.00000000 0 1 0 0 -10 0.184686184 0.61500001
"5200" 1982 "KUWAIT" 0 0 16.348  7.280008 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5201" 1983 "KUWAIT" 0 0 14.790  7.329094 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5202" 1984 "KUWAIT" 0 0 13.429  7.373374 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5203" 1985 "KUWAIT" 0 0 13.567  7.411556 0.00000000 0 1 0 0  -8 0.184686184 0.61500001
"5204" 1986 "KUWAIT" 0 0 13.114  7.445417 0.00000000 0 0 0 0  -8 0.184686184 0.61500001
"5205" 1987 "KUWAIT" 0 0 12.985  7.490530 0.00000000 0 0 0 0 -10 0.184686184 0.61500001
"5206" 1988 "KUWAIT" 0 0 13.058  7.535297 0.00000000 0 0 0 0 -10 0.184686184 0.61500001
"5207" 1989 "KUWAIT" 0 0 11.233  7.579679 0.00000000 0 0 0 0 -10 0.184686184 0.61500001
"5208" 1990 "KUWAIT" 0 0  9.733  7.624619 0.00000000 0 1 0 0 -10 0.184686184 0.61500001
"5210" 1992 "KUWAIT" 0 0  9.650  7.650169 0.00000000 0 1 0 0  -9 0.184686184 0.61500001
"5218" 1971 "BAHRAIN" 0 0 17.013  5.402678 0.00000000 0 1 1 0 -10 0.263893723 0.37500000
"5219" 1972 "BAHRAIN" 0 0 17.013  5.402678 0.00000000 0 1 1 0 -10 0.263893723 0.37500000
"5220" 1973 "BAHRAIN" 0 0 14.856  5.438079 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5221" 1974 "BAHRAIN" 0 0 13.805  5.468060 0.00000000 0 1 0 1  -7 0.263893723 0.37500000
"5222" 1975 "BAHRAIN" 0 0 13.112  5.493062 0.00000000 0 1 0 1  -7 0.263893723 0.37500000
"5223" 1976 "BAHRAIN" 0 0 10.151  5.568345 0.00000000 0 1 0 1 -10 0.263893723 0.37500000
"5224" 1977 "BAHRAIN" 0 0 12.607  5.616771 0.00000000 0 1 0 1 -10 0.263893723 0.37500000
"5225" 1978 "BAHRAIN" 0 0 13.432  5.666427 0.00000000 0 1 0 1 -10 0.263893723 0.37500000
"5226" 1979 "BAHRAIN" 0 0 13.046  5.713733 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5227" 1980 "BAHRAIN" 0 0 12.859  5.765191 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5228" 1981 "BAHRAIN" 0 0 12.724  5.811141 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5229" 1982 "BAHRAIN" 0 0 11.463  5.866468 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5230" 1983 "BAHRAIN" 0 0 10.182  5.924256 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5231" 1984 "BAHRAIN" 0 0 10.294  5.966147 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5232" 1985 "BAHRAIN" 0 0 10.348  6.008813 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5233" 1986 "BAHRAIN" 0 0  9.547  6.052089 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5234" 1987 "BAHRAIN" 0 0  9.119  6.091310 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5235" 1988 "BAHRAIN" 0 0  8.855  6.126869 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5236" 1989 "BAHRAIN" 0 0  9.211  6.159095 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5237" 1990 "BAHRAIN" 0 0  9.017  6.192362 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5238" 1991 "BAHRAIN" 0 0  8.879  6.220590 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5239" 1992 "BAHRAIN" 0 0  9.189  6.246107 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5240" 1993 "BAHRAIN" 0 0  9.695  6.253829 0.00000000 0 1 0 0 -10 0.263893723 0.37500000
"5241" 1994 "BAHRAIN" 0 0 10.144  6.285998 0.00000000 0 1 0 0  -9 0.263893723 0.37500000
"5242" 1995 "BAHRAIN" 0 0 10.011  6.322565 0.00000000 0 1 0 0  -9 0.263893723 0.37500000
"5243" 1996 "BAHRAIN" 0 0  9.872  6.357842 0.00000000 0 1 0 0  -9 0.263893723 0.37500000
"5244" 1997 "BAHRAIN" 0 0  9.804  6.395262 0.00000000 0 1 0 0  -9 0.263893723 0.37500000
"5245" 1998 "BAHRAIN" 0 0  9.764  6.429719 0.00000000 0 1 0 0  -9 0.263893723 0.37500000
"5246" 1999 "BAHRAIN" 0 0  9.615  6.463450 0.00000000 0 1 0 0  -9 0.263893723 0.37500000
"5247" 1971 "U. ARAB EMIRATES" 0 0 40.044  5.541264 0.00000000 0 1 1 0  -8 0.180868030 0.33279997
"5248" 1972 "U. ARAB EMIRATES" 0 0 40.044  5.541264 0.00000000 0 1 1 0  -8 0.180868030 0.33279997
"5249" 1973 "U. ARAB EMIRATES" 0 0 37.859  5.703783 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5250" 1974 "U. ARAB EMIRATES" 0 0 37.311  5.874931 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5251" 1975 "U. ARAB EMIRATES" 0 0 35.674  6.052089 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5252" 1976 "U. ARAB EMIRATES" 0 0 31.697  6.224558 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5253" 1977 "U. ARAB EMIRATES" 0 0 30.616  6.391917 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5254" 1978 "U. ARAB EMIRATES" 0 0 30.285  6.553934 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5255" 1979 "U. ARAB EMIRATES" 0 0 25.332  6.700731 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5256" 1980 "U. ARAB EMIRATES" 0 0 27.874  6.824374 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5257" 1981 "U. ARAB EMIRATES" 0 0 31.969  6.922644 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5258" 1982 "U. ARAB EMIRATES" 0 0 28.907  7.003066 0.00000000 0 1 0 0  -8 0.180868030 0.33279997
"5259" 1983 "U. ARAB EMIRATES" 0 0 24.322  7.069874 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5260" 1984 "U. ARAB EMIRATES" 0 0 21.360  7.124478 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5261" 1985 "U. ARAB EMIRATES" 0 0 21.498  7.169350 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5262" 1986 "U. ARAB EMIRATES" 0 0 19.648  7.207119 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5263" 1987 "U. ARAB EMIRATES" 0 0 16.474  7.242798 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5264" 1988 "U. ARAB EMIRATES" 0 0 17.082  7.277248 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5265" 1989 "U. ARAB EMIRATES" 0 0 16.590  7.309882 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5266" 1990 "U. ARAB EMIRATES" 0 0 18.308  7.341484 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5267" 1991 "U. ARAB EMIRATES" 0 0 19.901  7.370860 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5268" 1992 "U. ARAB EMIRATES" 0 0 18.287  7.395721 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5269" 1993 "U. ARAB EMIRATES" 0 0 18.130  7.420579 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5270" 1994 "U. ARAB EMIRATES" 0 0 16.782  7.709757 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5271" 1995 "U. ARAB EMIRATES" 0 0 16.731  7.734559 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5272" 1996 "U. ARAB EMIRATES" 0 0 17.338  7.758334 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5273" 1997 "U. ARAB EMIRATES" 0 0 18.172  7.807103 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5274" 1998 "U. ARAB EMIRATES" 0 0 17.684  7.855545 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5275" 1999 "U. ARAB EMIRATES" 0 0 15.802  7.890208 0.00000000 0 0 0 0  -8 0.180868030 0.33279997
"5276" 1971 "OMAN" 0 0  5.884  6.510258 1.33500111 0 1 1 0 -10 0.237020016 0.37500000
"5277" 1972 "OMAN" 0 0  5.884  6.510258 1.33500111 0 1 1 0 -10 0.237020016 0.37500000
"5278" 1973 "OMAN" 0 0  6.115  6.538140 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5279" 1974 "OMAN" 0 0  5.716  6.566672 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5280" 1975 "OMAN" 0 0  5.510  6.601230 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5281" 1976 "OMAN" 0 0  7.119  6.641182 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5282" 1977 "OMAN" 0 0  7.708  6.687109 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5283" 1978 "OMAN" 0 0  6.795  6.736967 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5284" 1979 "OMAN" 0 0  6.155  6.788972 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5285" 1980 "OMAN" 0 0  5.894  6.842683 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5286" 1981 "OMAN" 0 0  6.521  6.895683 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5287" 1982 "OMAN" 0 0  6.669  6.947937 1.33500111 0 0 0 0 -10 0.237020016 0.37500000
"5288" 1983 "OMAN" 0 0  6.920  6.999423 1.33500111 0 0 0 0 -10 0.237020016 0.37500000
"5289" 1984 "OMAN" 0 0  7.695  7.050123 1.33500111 0 0 0 0 -10 0.237020016 0.37500000
"5290" 1985 "OMAN" 0 0  8.162  7.097549 1.33500111 0 0 0 0 -10 0.237020016 0.37500000
"5291" 1986 "OMAN" 0 0  9.199  7.141245 1.33500111 0 0 0 0 -10 0.237020016 0.37500000
"5292" 1987 "OMAN" 0 0  7.734  7.182352 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5293" 1988 "OMAN" 0 0  7.097  7.221105 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5294" 1989 "OMAN" 0 0  7.235  7.257708 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5295" 1990 "OMAN" 0 0  7.564  7.293698 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5296" 1991 "OMAN" 0 0  7.879  7.314553 1.33500111 0 1 0 0 -10 0.237020016 0.37500000
"5297" 1992 "OMAN" 0 0  7.945  7.351800 1.33500111 0 1 0 0  -9 0.237020016 0.37500000
"5298" 1993 "OMAN" 0 0  7.900  7.402452 1.33500111 0 1 0 0  -9 0.237020016 0.37500000
"5299" 1994 "OMAN" 0 0  7.925  7.609862 1.33500111 0 1 0 0  -9 0.237020016 0.37500000
"5300" 1995 "OMAN" 0 0  7.974  7.638198 1.33500111 0 1 0 0  -9 0.237020016 0.37500000
"5301" 1996 "OMAN" 0 0  8.002  7.666222 1.33500111 0 1 0 0  -9 0.237020016 0.37500000
"5307" 1947 "AFGHANISTAN" 0 0  0.194  9.208539 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5308" 1948 "AFGHANISTAN" 0 0  0.196  9.230536 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5309" 1949 "AFGHANISTAN" 0 0  0.194  9.344784 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5310" 1950 "AFGHANISTAN" 0 0  0.247  9.362890 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5311" 1951 "AFGHANISTAN" 0 0  0.188  9.378394 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5312" 1952 "AFGHANISTAN" 0 0  0.212  9.391244 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5313" 1953 "AFGHANISTAN" 0 0  0.221  9.404097 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5314" 1954 "AFGHANISTAN" 0 0  0.219  9.417274 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5315" 1955 "AFGHANISTAN" 0 0  0.283  9.431081 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5316" 1956 "AFGHANISTAN" 0 0  0.330  9.445571 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5317" 1957 "AFGHANISTAN" 0 0  0.351  9.464207 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5318" 1958 "AFGHANISTAN" 0 0  0.407  9.477233 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5319" 1959 "AFGHANISTAN" 0 0  0.428  9.493412 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5320" 1960 "AFGHANISTAN" 0 0  0.454  9.503010 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5321" 1961 "AFGHANISTAN" 0 0  0.477  9.516942 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5322" 1962 "AFGHANISTAN" 0 0  0.504  9.528213 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5323" 1963 "AFGHANISTAN" 0 0  0.551  9.540148 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5324" 1964 "AFGHANISTAN" 0 0  0.562  9.552298 4.19870472 0 0 0 0 -10 0.658280969 0.27179998
"5325" 1965 "AFGHANISTAN" 0 0  0.586  9.563249 4.19870472 0 0 0 1  -7 0.658280969 0.27179998
"5326" 1966 "AFGHANISTAN" 0 0  0.620  9.573663 4.19870472 0 0 0 1  -7 0.658280969 0.27179998
"5327" 1967 "AFGHANISTAN" 0 0  0.646  9.583627 4.19870472 0 0 0 1  -7 0.658280969 0.27179998
"5328" 1968 "AFGHANISTAN" 0 0  0.727  9.593082 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5329" 1969 "AFGHANISTAN" 0 0  0.755  9.602112 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5330" 1970 "AFGHANISTAN" 0 0  0.701  9.611128 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5331" 1971 "AFGHANISTAN" 0 0  0.740  9.619930 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5332" 1972 "AFGHANISTAN" 0 0  0.841  9.628919 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5333" 1973 "AFGHANISTAN" 0 0  0.789  9.637045 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5334" 1974 "AFGHANISTAN" 0 0  0.838  9.644976 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5335" 1975 "AFGHANISTAN" 0 0  0.883  9.653486 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5336" 1976 "AFGHANISTAN" 0 0  0.896  9.660779 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5337" 1977 "AFGHANISTAN" 0 0  0.981  9.669346 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5338" 1978 "AFGHANISTAN" 1 0  0.978  9.677653 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5339" 1979 "AFGHANISTAN" 0 1  0.998  9.685953 4.19870472 0 0 0 1   0 0.658280969 0.27179998
"5340" 1980 "AFGHANISTAN" 0 1  1.007  9.694000 4.19870472 0 0 0 1  -7 0.658280969 0.27179998
"5341" 1981 "AFGHANISTAN" 0 1  0.966  9.702167 4.19870472 0 0 0 1  -7 0.658280969 0.27179998
"5342" 1982 "AFGHANISTAN" 0 1  0.988  9.710934 4.19870472 0 0 0 1  -7 0.658280969 0.27179998
"5343" 1983 "AFGHANISTAN" 0 1  1.022  9.728300 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5344" 1984 "AFGHANISTAN" 0 1  1.117  9.753942 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5345" 1985 "AFGHANISTAN" 0 1  1.195  9.779737 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5346" 1986 "AFGHANISTAN" 0 1  1.313  9.805655 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5347" 1987 "AFGHANISTAN" 0 1  1.289  9.831669 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5348" 1988 "AFGHANISTAN" 0 1  1.495  9.630300 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5349" 1989 "AFGHANISTAN" 0 1  1.814  9.649434 4.19870472 0 0 0 0  -7 0.658280969 0.27179998
"5350" 1990 "AFGHANISTAN" 0 1  1.826  9.668651 4.19870472 0 0 0 0  -8 0.658280969 0.27179998
"5351" 1991 "AFGHANISTAN" 0 1  1.853  9.687878 4.19870472 0 0 0 0  -8 0.658280969 0.27179998
"5352" 1992 "AFGHANISTAN" 1 1  1.769  9.706864 4.19870472 0 0 0 0  -8 0.658280969 0.27179998
"5360" 1991 "TURKMENISTAN" 0 0  3.762  8.232706 2.55539894 0 1 1 0  -8 0.462365568 0.19940001
"5361" 1992 "TURKMENISTAN" 0 0  3.762  8.232706 2.55539894 0 1 1 0  -8 0.462365568 0.19940001
"5362" 1993 "TURKMENISTAN" 0 0  3.324  8.302018 2.55539894 0 1 0 0  -9 0.462365568 0.19940001
"5363" 1994 "TURKMENISTAN" 0 0  2.800  8.368229 2.55539894 0 1 0 0  -9 0.462365568 0.19940001
"5364" 1995 "TURKMENISTAN" 0 0  2.264  8.390722 2.55539894 0 1 0 0  -9 0.462365568 0.19940001
"5365" 1996 "TURKMENISTAN" 0 0  2.054  8.413609 2.55539894 0 1 0 0  -9 0.462365568 0.19940001
"5366" 1997 "TURKMENISTAN" 0 0  1.878  8.433376 2.55539894 0 1 0 0  -9 0.462365568 0.19940001
"5367" 1998 "TURKMENISTAN" 0 0  1.645  8.446342 2.55539894 0 1 0 0  -9 0.462365568 0.19940001
"5368" 1999 "TURKMENISTAN" 0 0  1.737  8.459140 2.55539894 0 1 0 0  -9 0.462365568 0.19940001
"5369" 1991 "TAJIKISTAN" 0 0  2.275  8.605936 4.40671921 0 0 1 0  -2 0.551569521 0.33499998
"5370" 1992 "TAJIKISTAN" 1 0  2.275  8.605936 4.40671921 0 0 1 0  -2 0.551569521 0.33499998
"5371" 1993 "TAJIKISTAN" 0 1  1.584  8.625330 4.40671921 0 0 0 1  -6 0.551569521 0.33499998
"5372" 1994 "TAJIKISTAN" 0 1  1.389  8.637284 4.40671921 0 0 0 1  -6 0.551569521 0.33499998
"5373" 1995 "TAJIKISTAN" 0 1  1.104  8.656085 4.40671921 0 0 0 1  -6 0.551569521 0.33499998
"5374" 1996 "TAJIKISTAN" 0 1  0.959  8.669914 4.40671921 0 0 0 0  -6 0.551569521 0.33499998
"5375" 1997 "TAJIKISTAN" 0 1  0.902  8.685585 4.40671921 0 0 0 0  -6 0.551569521 0.33499998
"5376" 1998 "TAJIKISTAN" 0 1  0.904  8.702344 4.40671921 0 0 0 0  -5 0.551569521 0.33499998
"5377" 1999 "TAJIKISTAN" 0 0  0.937  8.718173 4.40671921 0 0 0 1  -1 0.551569521 0.33499998
"5378" 1991 "KYRGYZSTAN" 0 0  2.872  8.400660 4.04522467 0 0 1 0  -3 0.662595272 0.39499998
"5379" 1992 "KYRGYZSTAN" 0 0  2.872  8.400660 4.04522467 0 0 1 0  -3 0.662595272 0.39499998
"5380" 1993 "KYRGYZSTAN" 0 0  2.451  8.409608 4.04522467 0 0 0 0  -3 0.662595272 0.39499998
"5381" 1994 "KYRGYZSTAN" 0 0  2.050  8.408048 4.04522467 0 0 0 0  -3 0.662595272 0.39499998
"5382" 1995 "KYRGYZSTAN" 0 0  1.639  8.405814 4.04522467 0 0 0 0  -3 0.662595272 0.39499998
"5383" 1996 "KYRGYZSTAN" 0 0  1.533  8.414939 4.04522467 0 0 0 0  -3 0.662595272 0.39499998
"5384" 1997 "KYRGYZSTAN" 0 0  1.618  8.428580 4.04522467 0 0 0 0  -3 0.662595272 0.39499998
"5385" 1998 "KYRGYZSTAN" 0 0  1.753  8.441392 4.04522467 0 0 0 0  -3 0.662595272 0.39499998
"5386" 1999 "KYRGYZSTAN" 0 0  1.763  8.454892 4.04522467 0 0 0 0  -3 0.662595272 0.39499998
"5387" 1991 "UZBEKISTAN" 0 0  2.817  9.950275 3.08673477 0 0 1 0  -9 0.484536111 0.21660000
"5388" 1992 "UZBEKISTAN" 0 0  2.817  9.950275 3.08673477 0 0 1 0  -9 0.484536111 0.21660000
"5389" 1993 "UZBEKISTAN" 0 0  2.443  9.985067 3.08673477 0 0 0 0  -9 0.484536111 0.21660000
"5390" 1994 "UZBEKISTAN" 0 0  2.333  9.996431 3.08673477 0 0 0 0  -9 0.484536111 0.21660000
"5391" 1995 "UZBEKISTAN" 0 0  2.169 10.015789 3.08673477 0 0 0 0  -9 0.484536111 0.21660000
"5392" 1996 "UZBEKISTAN" 0 0  2.111 10.033857 3.08673477 0 0 0 0  -9 0.484536111 0.21660000
"5393" 1997 "UZBEKISTAN" 0 0  2.106 10.052984 3.08673477 0 0 0 0  -9 0.484536111 0.21660000
"5394" 1998 "UZBEKISTAN" 0 0  2.119 10.071837 3.08673477 0 0 0 0  -9 0.484536111 0.21660000
"5395" 1999 "UZBEKISTAN" 0 0  2.174 10.089095 3.08673477 0 0 0 0  -9 0.484536111 0.21660000
"5396" 1991 "KAZAKHSTAN" 0 0  4.198  9.729730 3.99987745 0 1 1 0  -3 0.688473523 0.58019996
"5397" 1992 "KAZAKHSTAN" 0 0  4.198  9.729730 3.99987745 0 1 1 0  -3 0.688473523 0.58019996
"5398" 1993 "KAZAKHSTAN" 0 0  3.663  9.743319 3.99987745 0 1 0 0  -3 0.688473523 0.58019996
"5399" 1994 "KAZAKHSTAN" 0 0  3.331  9.709842 3.99987745 0 1 0 0  -3 0.688473523 0.58019996
"5400" 1995 "KAZAKHSTAN" 0 0  2.938  9.698736 3.99987745 0 1 0 0  -3 0.688473523 0.58019996
"5401" 1996 "KAZAKHSTAN" 0 0  2.724  9.684461 3.99987745 0 1 0 0  -4 0.688473523 0.58019996
"5402" 1997 "KAZAKHSTAN" 0 0  2.774  9.675394 3.99987745 0 1 0 0  -4 0.688473523 0.58019996
"5403" 1998 "KAZAKHSTAN" 0 0  2.866  9.667829 3.99987745 0 1 0 0  -4 0.688473523 0.58019996
"5404" 1999 "KAZAKHSTAN" 0 0  2.860  9.661723 3.99987745 0 1 0 0  -4 0.688473523 0.58019996
"5407" 1947 "CHINA" 0 1  0.226 13.223599 3.64805746 0 0 0 0  -5 0.118452370 0.55100000
"5408" 1948 "CHINA" 0 1  0.248 13.232100 3.64805746 0 0 0 0  -5 0.118452370 0.55100000
"5409" 1949 "CHINA" 0 1  0.256 13.240600 3.64805746 0 0 0 0  -5 0.118452370 0.55100000
"5410" 1950 "CHINA" 1 1  0.254 13.249100 3.64805746 0 0 0 1  -8 0.118452370 0.55100000
"5411" 1951 "CHINA" 0 1  0.272 13.256701 3.64805746 0 0 0 1  -8 0.118452370 0.55100000
"5412" 1952 "CHINA" 0 1  0.290 13.266100 3.64805746 0 0 0 1  -8 0.118452370 0.55100000
"5413" 1953 "CHINA" 0 0  0.306 13.274600 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5414" 1954 "CHINA" 0 0  0.321 13.283955 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5415" 1955 "CHINA" 0 0  0.338 13.309109 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5416" 1956 "CHINA" 1 0  0.355 13.328808 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5417" 1957 "CHINA" 0 1  0.371 13.350741 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5418" 1958 "CHINA" 0 1  0.389 13.379375 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5419" 1959 "CHINA" 0 1  0.445 13.399904 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5420" 1960 "CHINA" 0 1  0.479 13.418118 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5421" 1961 "CHINA" 0 0  0.567 13.410655 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5422" 1962 "CHINA" 0 0  0.477 13.400499 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5423" 1963 "CHINA" 0 0  0.445 13.408704 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5424" 1964 "CHINA" 0 0  0.470 13.433273 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5425" 1965 "CHINA" 0 0  0.519 13.456480 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5426" 1966 "CHINA" 0 0  0.577 13.480293 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5427" 1967 "CHINA" 0 0  0.641 13.508174 3.64805746 0 0 0 0  -9 0.118452370 0.55100000
"5428" 1968 "CHINA" 0 0  0.596 13.533881 3.64805746 0 0 0 0  -9 0.118452370 0.55100000
"5429" 1969 "CHINA" 0 0  0.547 13.559990 3.64805746 0 0 0 0  -9 0.118452370 0.55100000
"5430" 1970 "CHINA" 0 0  0.617 13.587396 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5431" 1971 "CHINA" 0 0  0.696 13.615003 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5432" 1972 "CHINA" 0 0  0.709 13.642471 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5433" 1973 "CHINA" 0 0  0.712 13.667046 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
"5434" 1974 "CHINA" 0 0  0.740 13.689879 3.64805746 0 0 0 0  -8 0.118452370 0.55100000
